id,job-query,title,company,location,description
2554,IT manager,Information Security Manager,"Aperio Global, LLC","Washington, District of Columbia",
2555,IT manager,"IT Security Manager - Addison, TX",NTT DATA Corporation,"Plano, Texas 75023","NTT DATA Services strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.
 
We are currently seeking a IT Security Manager - Addison, TX to join our team in Plano, Texas (US-TX), United States (US).
 
 
The NTT DATA Services Information Security Manager (ISM) oversees and coordinates the information security services that NTT DATA provides to the customer. This is an individual contributor role in which the ISM acts as a trusted information security partner with the customer and works collaboratively to understand, anticipate and recommend risk mitigation while promoting the overall information security protection for the customer's information assets. You will partner with the client to align information security with the customer's business strategy, security policies and regulatory and compliance requirements resulting in increased protection and reduced risk. 









- Ensure the delivery of information security services to the customer is in compliance with the contract and any applicable standards and regulatory requirements

- Collaborate with the client in the definition and implementation of information security policies, strategies, procedures and configurations in order to ensure confidentiality, integrity and availability of client's environment and data

- Participate with the customer in the strategic design process to translate security and business requirements into technologies, processes and systems

- Evaluate new / emerging security products and technologies and make recommendations to customer leadership in regards to the security impact and value to the organization

- Participate in internal and external audits for the customer (e.g., PCI, SOX) and coordinate information security services activities to support the audit (i.e., defining, gathering artifacts, etc.) 

- Manage and drive remediation efforts related to information security; remediation may be from incidents, penetration tests, vulnerability scans, internal/external audits and Critical Practice Assessments

- Identify information security weaknesses or potential gaps in the customer's current environment and work with the customer to bring information security operations up to standards

- Participate and represent IT Security in Delivery/Operational meetings; conduct an information security operational review meeting with account (e.g., Customer Delivery Executive) and customer (e.g., CISO) key stakeholders with topics including overall information security status and performance

- Review service management reports to ensure tickets (i.e., incidents, problems, requests, changes) related to information security, are being acknowledged, worked and Service Level Agreements are met; provide direction on ticket remediation and ensure remediation is complete

- Conduct an ongoing security awareness program for NTT DATA personnel supporting the customer ensuring individuals understand and are compliant with the relevant information security obligations in support of the customer including security topics that provide guidance on customer security policies and supporting documentation and procedures

- Cultivate trusted partner relationships with account and customer; keep consistent and open dialogue to uncover issues, challenges, risks

- Maintain an information security strategy (forward looking roadmap), for your customer, aligning services / portfolio components to the strategy

- Interact with a broad cross-section of personnel to explain and enforce security measures

- Monitor the threat landscape and make timely adjustments and/or recommendations to reduce risk
 

- 8+ years of information security experience and/or IT risk management experience with a focus on security, performance, and reliability

- Experience with security protocols, cryptography, authentication, authorization, and security

- Experience with multi-factor authentication, single sign-on, identity management or related technologies

- Experience with network security technologies and architectures such as firewalls, IDS/IPS, DMZ architecture, Content filtering, etc.

- Experience with SIEM technologies (i.e., architecture, logging, event correlation, incident response, etc.)

- Experience with standards and regulations impacting information security and information security internal & external audits (i.e. SOX, PCI, etc.)
 

- At least one of the following certifications: CISSP, CISM, SSCP, CEH, or CSSLP

- Undergraduate or graduate degree

- Security/Consulting industry experience working in a customer facing role with customer relationship management experience 
 
 
 
 
#INDICS
NTT DATA Services is a global business and IT services provider specializing in digital, cloud and automation across a comprehensive portfolio of consulting, applications, infrastructure and business process services. We are part of the NTT family of companies, a partner to 85 % of the Fortune 100."
2556,IT manager,Cybersecurity Manager,NPAworldwide Recruitment Network,"Arlington, Virginia","Interview Travel is Paid!
Exceptional Pay & Benefits!
Growing & Progressive Company!
Full-Time W2 Direct-Hire Position (% Contributions to 401K, Roth, Profit Sharing etc.)
My client provides an outstanding work environment for its employees with excellent benefits and highly competitive compensations. Employees will enjoy 401(k), profit sharing, health and welfare benefits, needed subsidies for training and conference attendance to foster continued learning and development, and a focused casual yet technically challenging work environment.
My client is in search of a Cybersecurity Manager to lead the technical and compliance role on the Enterprise IT team responsible for ensuring that the company's information resources are secure from unauthorized access, protected from inappropriate alteration, physically secure, compliant and available to users in a timely fashion.
The Cybersecurity Manager is responsible for designing, implementing, supporting and maintaining policies and security solutions in both operational and customer hosted environments. This position is perfect for an organized, action-oriented team player with the ability to prioritize daily work and support on multiple initiatives simultaneously, strong communication, technical skills and customer focus is required."
2557,IT manager,IT Asset Manager,Zachary Piper LLC,"Quantico, Virginia 22134","Zachary Piper LLC is seeking a IT Asset Manager to support a long term government contract in Quantico, VA to support the United States Marine Corps."
2559,IT manager,IT Manager,Connexion Systems & Engineering,"North Billerica, Massachusetts",
2560,IT manager,Biobank IT Manager (REQ1131),Frederick National Laboratory,"Rockville, Maryland 20849","Job ID: req1131
Facility: Rockville: 9609 MedCtrDr
Location: 9609 Medical Center Dr, Rockville, MD 20850 USA
The Frederick National Laboratory is dedicated to improving human health through discovery and innovation in the biomedical sciences, focusing on cancer, AIDS, and emerging infectious diseases. 
Leidos Biomedical Research, Inc. (LBR) operates the Frederick National Laboratory for Cancer Research (FNLCR), a Federally Funded Research and Development Center focused on cancer and AIDS research, on behalf of the National Cancer Institute (NCI). It also manages the federal government's only vaccine manufacturing facilities and the high-performance Advanced Biomedical Computing Center.
LBR's Molecular Characterization Laboratory (MoCha) develops and performs clinical assays in support of the NCI's Division of Cancer Treatment and Diagnosis (DCTD). As a dedicated and approved government contractor, MoCha is responsible for providing genomic assay support for DCTD-sponsored clinical trials and has developed stringent quality systems to ensure the strictest adherence to regulatory requirements and expectations of patient confidentiality and specimen integrity. 
DCTD and MoCha are jointly responsible for the NCI Cancer Moonshot Biobank program, a new and innovative clinical trial which is intended to accelerate cancer research in key strategic areas that were identified by experts convened in 2016 through a ""Blue Ribbon Panel"" (https://www.cancer.gov/research/key-initiatives/moonshot-cancer-initiative/blue-ribbon-panel). The strategic areas have in common two core elements: (1) critical scientific and medical questions, the answers to which could rapidly accelerate progress in cancer research, and (2) the need for nationwide participation by a diverse group of research subjects who have agreed to share their biospecimens and/or derived data to contribute to progress in cancer research.
Up to 2,000 longitudinal samples from patients with ~10 different cancer types will be collected at biospecimen source sites (BSS) and utilized by researchers studying mechanisms of drug resistance and sensitivity and other important questions. Next-generation sequencing tests will be performed to inform patient treatment decisions. Some samples will be sent to FNLCR for patient derived xenograft model development. A central Biospecimen Core Resource (BCR) will be engaged for sample processing and storage. A patient and provider engagement website will be used to securely provide information (consent forms, clinical report) to participants/providers, and provide trial information to potential participants. An electronic consent tool and video will be deployed at the BSS to facilitate engagement. Clinical and specimen data will be collected in Theradex's Medidata Rave. Select clinical, specimen, and inventory data will be available through an online biospecimen catalog system to reduce barriers to researchers interested in using biospecimens for research. Project data will be uploaded to various NCI data repositories (e.g. Sequence Read Archive, Cancer Research Data Commons, dbGap, and The Cancer Imaging Archive), which provide access to the broader research community.
This is a challenging and rewarding opportunity to lead the creation of a complex IT system in a high-visibility cancer research setting. Components of the system will interface with clinical data stores, public databases, researchers, physicians, and cancer patients. The successful applicant will help orchestrate subcontractors and Federal stakeholder input to produce a smoothly operating, distributed data management system that maintains patient privacy, while providing research data to both scientists and the patients themselves. 
This position will be located in Rockville, Maryland. 
To be considered for this position, you must minimally meet the knowledge, skills, and abilities listed below:
Candidates with these desired skills will be given preferential consideration:
Equal Opportunity Employer (EOE) | Minority/Female/Disabled/Veteran (M/F/D/V) | Drug Free Workplace (DFW)"
2561,IT manager,IT Release Manager/Sr Systems Engineer,Genuent,"Tempe, Arizona 85281",
2562,IT manager,Application Manager - IT Operations,American Homes 4 Rent,"Las Vegas, Nevada 89119","As one of the country's fastest-growing property management companies of single-family rental homes, American Homes 4 Rent has an exhilarating and fluid start-up culture and permanency of a well-founded corporation, rich with diversity.  As pioneers in the industry, solidified by our place on Wall Street, American Homes 4 Rent (NYSE: AMH) is currently looking for qualified candidates.  With a culture of unprecedented growth, quality and innovative collaboration, we are seeking personalities to complement our attributes. 
   
 The Application Manager is responsible for administration, maintenance and managing support escalations of an assigned application platform. This position requires basic business and technical knowledge of assigned platforms and integrations as well as a high degree of analytic and creative thinking to support agile approaches to technically complex problems associated with multi-application requirements in and outside assigned vertical.  
 
 
 
   
 
 If you are a versatile professional who values culture, a concerted environment and the potential for exponential growth, we want to work with you!  Apply now and someone from our Talent Acquisition team will reach out to you soon! 
   
   
 Information regarding AH4R's collection and use of your personal information can be found at https://www.americanhomes4rent.com/addenda/employee_privacy 
   
   
Related Keywords 
 It jobs, information technology jobs, tech jobs, application management, it careers, las vegas it jobs, las vegas tech jobs, las vegas information technology careers, real estate information technology"
2563,IT manager,Enterprise IT Network Manager (Infra / Exec),Hays,"Raleigh, North Carolina","Enterprise IT Network Manager (Infra / Exec) - Contract - Raleigh, NC 
The end client is unable to sponsor or transfer visas for this position; all parties authorized to work in the US without sponsorship are encouraged to apply.
An IT Services Company is seeking an Enterprise IT Network Manager (Infra / Exec) in Raleigh, NC. 
Role Description
The Enterprise IT Network Manager position is responsible for overseeing the enterprise network environment and all related technologies within the city. This position is responsible for the development and management of the enterprise LAN, WAN, Optical Network, VOIP, and ISP's. This position will manage and coordinate these activities to create a seamless networking services experience. The Enterprise IT Network Manager is a direct report to the Chief Technology Officer.
Skills & Requirements
* 10 Years of Networking Experience with 2-3 Years of People Management Experience in an Enterprise IT Role
* Strong Cisco Networking Technology - IOS/NxOS 
* Experience Managing and Implementing Firewall Technology 
* Load Balancer Experience 
* Management Experience - Experience managing a team of at least 3 Network Engineers 
* Asset Lifecycle Management - Managed Lifecycle of Network Equipment (at least 200 network devices) - deployment, refresh, decommission 
* Management Experience - performing personnel/salary reviews, performance appraisals, and annual reviews for all direct reports 
* Management Experience - developing and implements career paths which includes training and certifications for personnel
* Bachelors Degree in Information Technology or related field required
* Experience Working with a Technically Diverse Team
* Desired Certifications: Cisco CCNA/CCNP
Why Hays?
You will be working with a professional recruiter who has intimate knowledge of the Information Technology industry and market trends . Your Hays recruiter will lead you through a thorough screening process in order to understand your skills, experience, needs, and drivers. You will also get support on resume writing, interview tips, and career planning, so when there's a position you really want, you're fully prepared to get it. 
Additionally, this position is a contract role where Hays offers you the opportunity to enroll in full medical, dental or vision benefits.
Medical 
Dental 
Vision 
401K 
Life Insurance ($20,000 benefit)
Nervous about an upcoming interview? Unsure how to write a new resume?
Visit the Hays Career Advice section to learn top tips to help you stand out from the crowd when job hunting. 
Hays is an Equal Opportunity Employer.
Drug testing may be required; please contact a recruiter for more information."
2564,IT manager,Information Technology Senior Manager,CompuCom,"Fort Mill, South Carolina 29707",
2565,IT manager,"IT Manager (over Infrastructure, Security Soc)",Randstad Technologies,"Boerne, Texas 78006","My client is seeking to fill the IT Manager over the infrastructure and security soc that provides leadership, exceptional customer service and support to the company and clients of the company.
 The main function of this position is to perform all duties required to ensure the smooth operation of all IT-related functions. This position will focus on the IT support and leadership for the needs of the business, remote contractors and its direct employees. This person will Review audits and manage 3 helpdesk people. This candidate should also have experience in moving the desktop to the cloud. Must have good communication, will be on calls with clients and will be a liason between my client and the customer.
•Reviews audits 
•Experience moving a desktops to cloud services 
•SOC Reviews
•good communication 
•Experience level: Manager
•Minimum 4 years of experience
•Education: Bachelors (required)
•Network Security
•Manager
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status."
2566,IT manager,IT Sourcing Manager,"SGF Global, Inc.","Houston, Texas 77073","In this role, you will be responsible for providing strategic sourcing support to the Digital Team working with suppliers that provide DT products and services that support Corporate and Business Digital Products and Systems.
 
As a Commodity Leader for Digital Technology Sourcing, you will establish relationships by building trust with internal & external stakeholders, then develop/execute strategies to meet business outcomes. You will lead and have responsibility for negotiations and sourcing initiatives for the Digital Technology staff and team.
 
• Create and drive sourcing strategies in alignment with the Company’ Digital vision around centralized Products such as Commercial, Data Analytics, ERP, Services, & Manufacturing
• Partner with Sourcing leadership at the highest levels to ensure all commercial requirements capture desired cost, performance, service, and business outcomes
• Develop & cultivate mutually beneficial relationships and strategic engagements with key partners
• Plan and assist Sourcing manager with the most strategic negotiations across the company, and managing category spend
• Partner with Senior Commodity Leader within the sub-commodity to negotiate all needed purchases, including: hardware, software (& SaaS), or professional services
• Collaborate with appropriate finance, compliance, and legal subject matter experts in the negotiation and execution of high value contracts including Master Services, Enterprise License, Master Product Agreements, Statements of Work, and Non-Disclosure Agreements
• Bachelor’s Degree from an accredited university or college (OR High School Diploma / GED and a minimum 8 years of experience in Sourcing or IT Program Management)
• Minimum 4 years of experience in Sourcing or IT Program Management; experience negotiating agreements in addition to transactional/procurement experience
 
• Minimum 4 years of experience in IT Sourcing
• Adept at Office tools including Excel, Word, PPT and other workplace tools necessary for data analysis and contract review
• Proven ability to learn processes for Buy to Pay and Source to Buy
• Proven strong analytical skills
• Lean Six Sigma certified
• Demonstrated team player with a strong initiative to win
• Demonstrated professional oral / written communication and negotiation skills
• Demonstrated competency in strategic thinking and leadership with strong customer focus and relationship management ability.
• Proven strong project management skills
• Working knowledge of ERP systems
• Experience with RFQ implementation and execution
• History with supplier base consolidation"
2567,IT manager,IT Security Project Manager,Staffmark,"Plano, Texas 75023","About Staffmark
 Staffmark makes all employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, gender expression, ancestry, medical condition, age, marital status, national origin, citizen status, political affiliation, union membership, genetic information, physical or mental disability, veteran status, denial of medical or family leave, pregnancy or pregnancy disability leave or any other protected group status as defined by federal, state or local law.  We will provide reasonable accommodations throughout the application or interviewing process.  If you require a reasonable accommodation, contact us.  Staffmark is an E-verify employer."
2568,IT manager,IT Compliance Manager,NTT DATA Services,"Chesterbrook, Pennsylvania","Individuals within the IT Compliance Management role are responsible for ensuring that the organization in accomplishing its objectives by bringing a systematic, disciplined approach to evaluating and improving the effectiveness of IT risk management, IT control and governance processes. Persons in this role will be a primary resource for driving adherence to regulatory and internal IT controls. They will lead projects to implement the Enterprise IT Compliance Program and identify gaps and recommend risk mitigation alternatives to management. Will assist development of continuous monitoring controls to assess the IT control environment and its effectiveness against the IT Corporate Compliance Standards. Partner with the Corporate Compliance team to provide guidance and enhancements of control adjustments based on industry or corporate standards.
Members of this role need to understand IT related operational business processes, software development life cycles, security principals, process design, and a strong knowledge of compliance management. They must be able to understand business requirements, technical specifications and change management documentation to audit work products against standards. They must be highly skilled communicators who can clearly define where practice diverges from standards and collaborate to recommend remediation.
The associate in this role will work on multiple projects as a compliance team leader or advisor. They will work on projects that have system-wide impact, integrating across the organization and involving multiple technical environments and disciplines. The IT Compliance Manager II identifies and communicates how IT solutions can support the achievement of short- and long-range IT Compliance goals.
• Work with business units to understand operational processes and how those processes affect IT processes and support.
• Represent IT policies, controls and processes while supporting ABC business units in client audits. Must be able to accurately communicate our controls strategy and how IT controls operate.
• Develop and maintain a high degree of knowledge of IT processes that support ABC subsidiaries.
• Support the IT Compliance group in identifying / documenting ABC's IT General Controls (ITGC)
• Manage and prepare clear, detailed and accurate compliance documentation including narratives, control descriptions, risk control matrices, test programs, and performance metrics.
• Accurately and consistently respond to client requests for information related to ITGCs.
• Collaborate with control owners to design, document and implement IT control points.
• Provide controls guidance to IT and the business to facilitate operational effectiveness and ensure compliance requirements are met.
• Utilize sound judgment to identify and assess risk, materiality, and adequacy of audit evidence, compensating controls, and significance of findings.
• Collaborate effectively and on an ongoing basis with all constituents involved in ITGCs.
• Review progress toward the ITGC plan regularly with IT process and control owners, and auditors to enhance the plan as necessary.
• Build trusted working relationships with the enterprise Finance, Legal, Audit and Corporate Compliance groups to support Internal and External Audits, and to ensure the understanding and acceptance of audit issues regarding business risks and controls.
• Implement reviews of controls programs that are required to mitigate compliance risks and vulnerabilities, and work with appropriate stakeholders to address and enhance as appropriate.
• Assist external compliance initiatives that may include PCI DSS, HIPAA, and other compliance programs, including the coordination of auditors interfacing with IT staff, guidance for appropriate remediation actions for findings, communication and escalation of remediation.
• Stay current with latest changes in external compliance initiatives that may affect the organization's compliance with external requirements.
• Assist internal and external auditors in compliance reviews.
• Diagnose findings and prepares internal controls reports and presentations to senior management.
• Establish and communicate timelines, requirements and issues with management in a professional and timely manner.
• Report items and action plans as part of program deliverables.
• Escalate key control risks and issues, in a professional manner to management.
• Adhere to policies, procedures and standards.
• Evaluate business process efficiencies to make recommendations on application of testing standards.
• Evaluate and make compliance recommendations on standards within enterprise wide processes such as change and release management.
• Suggest and influence process improvements and act as a change agent for the organization.
• Work with IT and enterprise leadership to establish key performance metrics for IT.
• Provide mentoring to team members.
• Recommend training programs targeting specific areas of improvement.
• Evaluate Control Frameworks, Regulations and Certifications providing analysis based on findings.
• Participates in evaluation of risks and mitigations, and reviews these with project leadership.
• Participates in evaluation of acquired solutions and provides findings on control risks.
Bachelor's Degree in Computer Science, Information Systems, Business Administration or other related field or equivalent work experience. Minimum 7 years IT compliance or audit experience, including supervisory experience working for a large company. Must have a professional certification (CISA, CISM, CISSP, CIA, CGEIT, or CRISC). Knowledge of 2 or more industry regulations, standards and certifications around PCI, HIPAA, URAC or FDA regulations such as 21 CFR Part 11 and GxP.
• High degree of literacy with IT system processes and internal controls
• Strong interpersonal and analytical skills
• Ability to interpret and apply policy and procedures to recommend corrective course of action
• Ability to take initiative and to drive improvement
• Ability to work within a team environment and to collaborate with personnel in other departments to achieve consensus and complete projects
• Skilled at interacting with internal and external personnel
• Strong organizational and oral/written communication skills
• Comfortable working with management and ability to work independently on projects and direct assigned staff
• Extensive exposure to IT related operations, including: system development project management methodologies and practices; IT Operations, IT planning, management and organization, and other general application specific control principles and risk
• Working knowledge of HIPAA / HITRUST, COSO and CoBIT frameworks
• Experience with SOCx, PCI or ISO certification
The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs.  The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law.  To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result."
2569,IT manager,Manager IT Audit,Randstad Professionals,"Downingtown, Pennsylvania 19335","The Manager of IT Audit will have primary responsibility in helping to determine the annual IT internal audit plan for domestic and international operations and independently developing internal audit programs. This position will also be a key member in validating IT related compliance initiatives. The Manager of IT Audit will also be responsible for participating in testing, preparing and reviewing work papers and related reports, which document findings and recommendations for improvements.
•Supervise operational and technical IT audits in accordance with the Institute of Internal Auditors Standards, the annual IT audit plan and within budgeted hours. 
•Coordinate efforts related to SOX control validation procedures, which may include: issue management and follow up, documentation request management and/or testing oversight.
•Coordinate and provide guidance to IT and Business Process management relating to business process re-engineering to ensure adequate internal controls are considered during the process design phase.
•Responsible for providing guidance to IT management relating to new systems development projects to ensure adequate internal controls are built into the system and to ensure the SDLC is followed.
•Train and develop Internal Audit staff by advising and transferring knowledge, as well as developing goals and measuring progress.
•Manage concurrent audits to meet deadlines by monitoring progress and managing resources accordingly.
•Actively build the capability of others through relevant, timely balanced feedback; coaching and teaching, encouraging mentoring relationships; and using recognition and rewards to reinforce desirable behaviors
•Bachelor's Degree in Management Information Systems, Finance, Accounting, Business Administration or related discipline required.
•5-8 years of experience required; preferably in the retail and/or consumer products industries; 2+ years of proven leadership in managing a staff member and reporting at an executive management level.
•CISA (Certified Information Systems Auditor), CISSP (Certified Information Systems Security Professional) and/or CIA (Certified Internal Auditor) certifications are a plus.
•Supervisory Position: Managerial Position - 2+ years of proven leadership in managing a staff member and reporting at an executive management level.
•Specific knowledge of audit requirements and general knowledge of the regulatory requirements related to Sarbanes-Oxley.
•Background in one or more data analytics or data mining tools (e.g. SQL., ACL, Oracle, DB2, Tableau, etc.) preferred.
•Analytical thinker with a strong communication capability to a broad audience and strong problem-solving capability
•Demonstrated leadership ability to drive Risk and Control strategy
•Demonstrated risk management experience
•Experience in designing and executing operations based risk assessments
•Previous audit or risk management experience a plus
•Broad  knowledge of generally accepted auditing practices,  data privacy, Sarbanes Oxley Section 404, and IT compliance standards
•SAP and/or data privacy audit experience is a plus.
•Past big 4 (large firm) audit experience preferred.
For immediate consideration, please forward your resume to chris.chaput@randstadusa.com.
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status."
2570,IT manager,IT Program Manager,Genesis10,"Charlotte, North Carolina",
2571,IT manager,Senior IT Security Project Manager,Apollo Professional Solutions,"Lafayette, Colorado 80026","CLIENT is an Equal Opportunity/Affirmative Action Employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. 
Bachelor's Degree
40
Yes
Yes
Yes
This role reports to a Principal IT Project Manager in our ITS department.
Related BS + 8 years of related experience, Demonstrated IT PM experience, Proven track record of driving security related projects through the full project lifecycle.
Yes"
2572,IT manager,IT Compliance Manager,MATRIX Resources,"Chesterbrook, Pennsylvania 19481",
2573,IT manager,IT Compliance Manager,The Judge Group,"Chesterbrook, Pennsylvania","Chesterbrook, PA
 Our client is currently seeking an 
 
PRIMARY DUTIES AND RESPONSIBILITIES:
• Work with business units to understand operational processes and how those processes affect IT processes and support.
• Represent IT policies, controls and processes while supporting ABC business units in client audits. Must be able to accurately communicate our controls strategy and how IT controls operate.
• Develop and maintain a high degree of knowledge of IT processes that support ABC subsidiaries.
• Support the IT Compliance group in identifying / documenting ABC’s IT General Controls (ITGC)
• Manage and prepare clear, detailed and accurate compliance documentation including narratives, control descriptions, risk control matrices, test programs, and performance metrics.
• Accurately and consistently respond to client requests for information related to ITGCs.
• Collaborate with control owners to design, document and implement IT control points.
• Provide controls guidance to IT and the business to facilitate operational effectiveness and ensure compliance requirements are met.
• Utilize sound judgment to identify and assess risk, materiality, and adequacy of audit evidence, compensating controls, and significance of findings.
• Collaborate effectively and on an ongoing basis with all constituents involved in ITGCs.
• Review progress toward the ITGC plan regularly with IT process and control owners, and auditors to enhance the plan as necessary.
• Build trusted working relationships with the enterprise Finance, Legal, Audit and Corporate Compliance groups to support Internal and External Audits, and to ensure the understanding and acceptance of audit issues regarding business risks and controls.
• Implement reviews of controls programs that are required to mitigate compliance risks and vulnerabilities, and work with appropriate stakeholders to address and enhance as appropriate.
• Assist external compliance initiatives that may include PCI DSS, HIPAA, and other compliance programs, including the coordination of auditors interfacing with IT staff, guidance for appropriate remediation actions for findings, communication and escalation of remediation.
• Stay current with latest changes in external compliance initiatives that may affect the organization’s compliance with external requirements.
• Assist internal and external auditors in compliance reviews.
• Diagnose findings and prepares internal controls reports and presentations to senior management.
• Establish and communicate timelines, requirements and issues with management in a professional and timely manner.
• Report items and action plans as part of program deliverables.
• Escalate key control risks and issues, in a professional manner to management.
• Adhere to policies, procedures and standards.
• Evaluate business process efficiencies to make recommendations on application of testing standards.
• Evaluate and make compliance recommendations on standards within enterprise wide processes such as change and release management.
• Suggest and influence process improvements and act as a change agent for the organization.
• Work with IT and enterprise leadership to establish key performance metrics for IT.
• Provide mentoring to team members.
• Recommend training programs targeting specific areas of improvement.
• Evaluate Control Frameworks, Regulations and Certifications providing analysis based on findings.
• Participates in evaluation of risks and mitigations, and reviews these with project leadership.
• Participates in evaluation of acquired solutions and provides findings on control risks.
EXPERIENCE AND EDUCATIONAL REQUIREMENTS:
Bachelor’s Degree in Computer Science, Information Systems, Business Administration or other related field or equivalent work experience. Minimum 7 years IT compliance or audit experience, including supervisory experience working for a large company. Must have a professional certification (CISA, CISM, CISSP, CIA, CGEIT, or CRISC). Knowledge of 2 or more industry regulations, standards and certifications around PCI, HIPAA, URAC or FDA regulations such as 21 CFR Part 11 and GxP.
MINIMUM SKILLS, KNOWLEDGE AND ABILITY REQUIREMENTS:
• High degree of literacy with IT system processes and internal controls
• Strong interpersonal and analytical skills
• Ability to interpret and apply policy and procedures to recommend corrective course of action
• Ability to take initiative and to drive improvement
• Ability to work within a team environment and to collaborate with personnel in other departments to achieve consensus and complete projects
• Skilled at interacting with internal and external personnel
• Strong organizational and oral/written communication skills
• Comfortable working with management and ability to work independently on projects and direct assigned staff
• Extensive exposure to IT related operations, including: system development project management methodologies and practices; IT Operations, IT planning, management and organization, and other general application specific control principles and risk
• Working knowledge of HIPAA / HITRUST, COSO and CoBIT frameworks
• Experience with SOCx, PCI or ISO certification"
2574,IT manager,IT Audit Senior Manager (cpa firm),CPA firm,"New York, New York","CPA firm seeking an IT Audit Senior Manager to work in our New York City office
:
 
:"
2575,IT manager,IT Manager,Alexander Technology Group,"North Billerica, Massachusetts",
2576,IT manager,Service Delivery Manager- IT Infrastructure,HCL Americas,"Findlay, Ohio","Education & Experience	•	Graduate with 12-15 years of experience in IT services
•	At least 8 years of experience in Service Delivery and People Management
•	At least 4 years of experience in Project Management (transition, transformation etc.)
Job Responsibilities: 	1.	Management of IT Service Delivery team
2.	Accountable for overall service delivery from multiple tracks (MNS, Wintel, Virtualization, Unix, DB, Storage, Backup, Service Desk, DC Ops, Desktop etc.)
3.	Customer relationship building, meeting customer expectations and achieve targeted CSAT
4.	Effective monitoring, control and delivery of services within agreed SLAs using different methodologies, tools and ITIL processes
5.	Proactive problem management and handling of escalation timely
6.	P&L Budgeting and Managemen.t
7.	Ensure a delightful customer experience across all touch points and maintaining this at a cost of service which is in line with budgets
Skills & Abilities:	•	Excellent Communication & presentation skills, and managed clients directly for distributed service delivery. Must have experience in customer management as well as vendors management, services review with customer - DSR, WOR, and MOR
•	Ability to meet dynamic customer expectations by constantly innovating new ways of service delivery within the limited budget/manpower by enhancing productivity and implementing cost effective solutions.
•	Experienced in IT projects planning, execution and control. Must have expertise in Reviewing projects progress / performance, establishing milestones and ensure delivery on time.
•	Must have strong technical background and worked in both onsite and offshore locations for USA and UK clients.
•	Experience in people management with a team of at least 100+ members – Resources management, Quality review, work load analysis, future goal setting, performance review, setting growth path etc.
•	Plan, schedule and conduct performance reviews with Customers and conduct Customer satisfaction surveys where applicable.
•	ITIL Certified, strong understanding of business processes and expertise in managing operations following the ITIL processes 
•	Monitor service delivery quality, cost and track profitability of contract and assist in continuous improvements of delivery processes and quality.  Ensure service assurance audits at all customer touch points through feedbacks to all stake-holders to ensure gaps are bridged.
•	Managing Service Operations with a span of control extending to many customers across the geographies. 
•	Ensure a standardized service for all customers spread out in all locations by ensuring standardized processes
•	Evaluate financial viability of each Customer interface processes vis-à-vis cost of service 
•	Must be able to understand dynamic customer behavior, their expectations, and aspirations. Dynamic skills in managing the outage situations and crises.
•	High levels of analytical thinking. Must be able to analyze market segments, customer behavior and competition analysis. 
•	Create and track annual operating plan for the customer service delivery piece.
Preferred :
•	MBA – IT/International Business
•	Project management certification PMP or Prince 
•	ITIL 3.0 Certification
•	Global cultural awareness is required
•	Managed virtual teams distributed across geographies"
2577,IT manager,Information Systems Security Manager,ProCleared,"Washington, District of Columbia",TS/SCI with the ability to obtain and maintain a CI polygraph
2578,IT manager,PM- Senior Cyber Security Program Manager,Quadrant Inc,"Reston, Virginia",
